source_route,element,attribute,label,raw_url,resolved_url,type,status,final_url,fragment,target_route,owner
"/services/brand-systems/","a","href","HardMagic Studio","products/studio/","https://hardmagic.com/products/studio/","internal","ok","https://hardmagic.com/products/studio/","","/products/studio/","route-owner"
"/services/brand-systems/","a","href","HardMagic Agent (CLI)","products/cli/","https://hardmagic.com/products/cli/","internal","ok","https://hardmagic.com/products/cli/","","/products/cli/","route-owner"
"/services/brand-systems/","a","href","Web Magic","products/web-magic/","https://hardmagic.com/products/web-magic/","internal","ok","https://hardmagic.com/products/web-magic/","","/products/web-magic/","route-owner"
"/services/brand-systems/","a","href","About HardMagic","company/","https://hardmagic.com/company/","internal","ok","https://hardmagic.com/company/","","/company/","route-owner"
"/services/brand-systems/","a","href","Operating model","company/operating-model/","https://hardmagic.com/company/operating-model/","internal","ok","https://hardmagic.com/company/operating-model/","","/company/operating-model/","route-owner"
"/services/brand-systems/","a","href","Privacy","privacy/","https://hardmagic.com/privacy/","internal","ok","https://hardmagic.com/privacy/","","/privacy/","route-owner"
"/services/brand-systems/","meta","content","og:url","https://hardmagic.com/services/brand-systems/","https://hardmagic.com/services/brand-systems/","metadata","ok","https://hardmagic.com/services/brand-systems/","","/services/brand-systems/","seo"
"/services/brand-systems/","meta","content","og:image","https://hardmagic.com/og-hardmagic.svg","https://hardmagic.com/og-hardmagic.svg","metadata","asset-ok","https://hardmagic.com/og-hardmagic.svg","","/og-hardmagic.svg/","seo"
"/services/campaign-production/","link","href","canonical","https://hardmagic.com/services/campaign-production/","https://hardmagic.com/services/campaign-production/","metadata","ok","https://hardmagic.com/services/campaign-production/","","/services/campaign-production/","seo"
"/services/campaign-production/","link","href","icon","favicon.svg","https://hardmagic.com/favicon.svg","asset","asset-ok","https://hardmagic.com/favicon.svg","","/favicon.svg/","site-build"
"/services/campaign-production/","link","href","stylesheet","/assets/BaseLayout.DotBEs6i.css","https://hardmagic.com/assets/BaseLayout.DotBEs6i.css","asset","asset-ok","https://hardmagic.com/assets/BaseLayout.DotBEs6i.css","","/assets/BaseLayout.DotBEs6i.css/","site-build"
"/services/campaign-production/","link","href","stylesheet","/assets/_..C56VTl3X.css","https://hardmagic.com/assets/_..C56VTl3X.css","asset","asset-ok","https://hardmagic.com/assets/_..C56VTl3X.css","","/assets/_..C56VTl3X.css/","site-build"
"/services/campaign-production/","a","href","Skip to content","/services/campaign-production/#main","https://hardmagic.com/services/campaign-production/#main","internal","ok","https://hardmagic.com/services/campaign-production/#main","main","/services/campaign-production/","route-owner"
"/services/campaign-production/","a","href","HardMagic home","./","https://hardmagic.com/","internal","ok","https://hardmagic.com/","","/","route-owner"
"/services/campaign-production/","img","src","HardMagic","/assets/hardmagic-wordmark.3FJu5chC.svg","https://hardmagic.com/assets/hardmagic-wordmark.3FJu5chC.svg","asset","asset-ok","https://hardmagic.com/assets/hardmagic-wordmark.3FJu5chC.svg","","/assets/hardmagic-wordmark.3FJu5chC.svg/","site-build"
"/services/campaign-production/","a","href","Selected creative practice Brands, campaigns, images, experiences, and intelligent media built to leave a mark. Explore →","portfolio/","https://hardmagic.com/portfolio/","internal","ok","https://hardmagic.com/portfolio/","","/portfolio/","route-owner"
"/services/campaign-production/","a","href","Human + agent loop Intent to evidence","methods/human-agent-creative-loop/","https://hardmagic.com/methods/human-agent-creative-loop/","internal","ok","https://hardmagic.com/methods/human-agent-creative-loop/","","/methods/human-agent-creative-loop/","route-owner"
"/services/campaign-production/","a","href","Agent handoff","products/wiremark/agent-handoff/","https://hardmagic.com/products/wiremark/agent-handoff/","internal","ok","https://hardmagic.com/products/wiremark/agent-handoff/","","/products/wiremark/agent-handoff/","route-owner"
"/services/campaign-production/","a","href","Agent skills","products/cli/agent-skills/","https://hardmagic.com/products/cli/agent-skills/","internal","ok","https://hardmagic.com/products/cli/agent-skills/","","/products/cli/agent-skills/","route-owner"
"/services/campaign-production/","a","href","GenAI production","insights/from-prompting-to-production-systems/","https://hardmagic.com/insights/from-prompting-to-production-systems/","internal","ok","https://hardmagic.com/insights/from-prompting-to-production-systems/","","/insights/from-prompting-to-production-systems/","route-owner"
"/services/campaign-production/","a","href","HardMagic Studio Multimodal production","products/studio/","https://hardmagic.com/products/studio/","internal","ok","https://hardmagic.com/products/studio/","","/products/studio/","route-owner"
"/services/campaign-production/","a","href","WireMark Canvas to source","products/wiremark/","https://hardmagic.com/products/wiremark/","internal","ok","https://hardmagic.com/products/wiremark/","","/products/wiremark/","route-owner"
"/services/campaign-production/","a","href","HardMagic Agent (CLI)","products/cli/","https://hardmagic.com/products/cli/","internal","ok","https://hardmagic.com/products/cli/","","/products/cli/","route-owner"
"/services/campaign-production/","a","href","Web Magic","products/web-magic/","https://hardmagic.com/products/web-magic/","internal","ok","https://hardmagic.com/products/web-magic/","","/products/web-magic/","route-owner"
"/services/campaign-production/","a","href","State Parks Documentary · place","portfolio/state-parks/","https://hardmagic.com/portfolio/state-parks/","internal","ok","https://hardmagic.com/portfolio/state-parks/","","/portfolio/state-parks/","route-owner"
"/services/campaign-production/","a","href","FashionX Art direction · production","portfolio/fashionx/","https://hardmagic.com/portfolio/fashionx/","internal","ok","https://hardmagic.com/portfolio/fashionx/","","/portfolio/fashionx/","route-owner"
"/services/campaign-production/","a","href","Pranashama Brand · editorial commerce","portfolio/pranashama/","https://hardmagic.com/portfolio/pranashama/","internal","ok","https://hardmagic.com/portfolio/pranashama/","","/portfolio/pranashama/","route-owner"
"/services/campaign-production/","a","href","Tao Cottage Experience · hospitality","portfolio/tao-cottage/","https://hardmagic.com/portfolio/tao-cottage/","internal","ok","https://hardmagic.com/portfolio/tao-cottage/","","/portfolio/tao-cottage/","route-owner"
"/services/campaign-production/","a","href","FocusPass","portfolio/focuspass/","https://hardmagic.com/portfolio/focuspass/","internal","ok","https://hardmagic.com/portfolio/focuspass/","","/portfolio/focuspass/","route-owner"
"/services/campaign-production/","a","href","Pedadida","portfolio/pedadida/","https://hardmagic.com/portfolio/pedadida/","internal","ok","https://hardmagic.com/portfolio/pedadida/","","/portfolio/pedadida/","route-owner"
"/services/campaign-production/","a","href","Airikai","portfolio/airikai/","https://hardmagic.com/portfolio/airikai/","internal","ok","https://hardmagic.com/portfolio/airikai/","","/portfolio/airikai/","route-owner"
"/services/campaign-production/","a","href","Taolo","portfolio/taolo/","https://hardmagic.com/portfolio/taolo/","internal","ok","https://hardmagic.com/portfolio/taolo/","","/portfolio/taolo/","route-owner"
"/services/campaign-production/","a","href","View all work →","portfolio/","https://hardmagic.com/portfolio/","internal","ok","https://hardmagic.com/portfolio/","","/portfolio/","route-owner"
"/services/campaign-production/","a","href","Independent senior practice Bring us the decision that crosses creative, technical, and organizational boundaries. Explore →","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/services/campaign-production/","a","href","Executive advisory Senior counsel for consequential decisions","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/services/campaign-production/","a","href","Creative direction","services/creative-direction/","https://hardmagic.com/services/creative-direction/","internal","ok","https://hardmagic.com/services/creative-direction/","","/services/creative-direction/","route-owner"
"/services/campaign-production/","a","href","Marketing consulting","services/marketing-consulting/","https://hardmagic.com/services/marketing-consulting/","internal","ok","https://hardmagic.com/services/marketing-consulting/","","/services/marketing-consulting/","route-owner"
"/services/campaign-production/","a","href","Brand systems","services/brand-systems/","https://hardmagic.com/services/brand-systems/","internal","ok","https://hardmagic.com/services/brand-systems/","","/services/brand-systems/","route-owner"
"/services/campaign-production/","a","href","GenAI strategy","services/genai-strategy/","https://hardmagic.com/services/genai-strategy/","internal","ok","https://hardmagic.com/services/genai-strategy/","","/services/genai-strategy/","route-owner"
"/services/campaign-production/","a","href","Creative technology","services/creative-technology/","https://hardmagic.com/services/creative-technology/","internal","ok","https://hardmagic.com/services/creative-technology/","","/services/creative-technology/","route-owner"
"/services/campaign-production/","a","href","Media management","services/media-management/","https://hardmagic.com/services/media-management/","internal","ok","https://hardmagic.com/services/media-management/","","/services/media-management/","route-owner"
"/services/campaign-production/","a","href","Content operations","services/content-operations/","https://hardmagic.com/services/content-operations/","internal","ok","https://hardmagic.com/services/content-operations/","","/services/content-operations/","route-owner"
"/services/campaign-production/","a","href","Compare engagement models Choose the right working relationship","engagements/","https://hardmagic.com/engagements/","internal","ok","https://hardmagic.com/engagements/","","/engagements/","route-owner"
"/services/campaign-production/","a","href","Transformation sprint","engagements/transformation-sprint/","https://hardmagic.com/engagements/transformation-sprint/","internal","ok","https://hardmagic.com/engagements/transformation-sprint/","","/engagements/transformation-sprint/","route-owner"
"/services/campaign-production/","a","href","Fractional creative office","engagements/fractional-creative-office/","https://hardmagic.com/engagements/fractional-creative-office/","internal","ok","https://hardmagic.com/engagements/fractional-creative-office/","","/engagements/fractional-creative-office/","route-owner"
"/services/campaign-production/","a","href","GenAI lab","engagements/genai-lab/","https://hardmagic.com/engagements/genai-lab/","internal","ok","https://hardmagic.com/engagements/genai-lab/","","/engagements/genai-lab/","route-owner"
"/services/campaign-production/","a","href","Managed media desk","engagements/managed-media-desk/","https://hardmagic.com/engagements/managed-media-desk/","internal","ok","https://hardmagic.com/engagements/managed-media-desk/","","/engagements/managed-media-desk/","route-owner"
"/services/campaign-production/","a","href","Product launch room","engagements/product-launch-room/","https://hardmagic.com/engagements/product-launch-room/","internal","ok","https://hardmagic.com/engagements/product-launch-room/","","/engagements/product-launch-room/","route-owner"
"/services/campaign-production/","a","href","Media & entertainment","industries/media-entertainment/","https://hardmagic.com/industries/media-entertainment/","internal","ok","https://hardmagic.com/industries/media-entertainment/","","/industries/media-entertainment/","route-owner"
"/services/campaign-production/","a","href","Consumer brands","industries/consumer-brands/","https://hardmagic.com/industries/consumer-brands/","internal","ok","https://hardmagic.com/industries/consumer-brands/","","/industries/consumer-brands/","route-owner"
"/services/campaign-production/","a","href","Sports & wellness","industries/sports-wellness/","https://hardmagic.com/industries/sports-wellness/","internal","ok","https://hardmagic.com/industries/sports-wellness/","","/industries/sports-wellness/","route-owner"
"/services/campaign-production/","a","href","Software platforms","industries/software-platforms/","https://hardmagic.com/industries/software-platforms/","internal","ok","https://hardmagic.com/industries/software-platforms/","","/industries/software-platforms/","route-owner"
"/services/campaign-production/","a","href","All industry dossiers","industries/","https://hardmagic.com/industries/","internal","ok","https://hardmagic.com/industries/","","/industries/","route-owner"
"/services/campaign-production/","a","href","View all work with us →","services/","https://hardmagic.com/services/","internal","ok","https://hardmagic.com/services/","","/services/","route-owner"
"/services/campaign-production/","a","href","HardMagic / Horizon 2035 Twelve sourced future scenarios for the people deciding what media becomes. Explore →","horizon/","https://hardmagic.com/horizon/","internal","ok","https://hardmagic.com/horizon/","","/horizon/","route-owner"
"/services/campaign-production/","a","href","Latest insights Operational arguments for decision-makers","insights/","https://hardmagic.com/insights/","internal","ok","https://hardmagic.com/insights/","","/insights/","route-owner"
"/services/campaign-production/","a","href","Technical briefs Private, evidence-led decision guides","briefs/","https://hardmagic.com/briefs/","internal","ok","https://hardmagic.com/briefs/","","/briefs/","route-owner"
"/services/campaign-production/","a","href","Horizon 2035 Twelve future scenarios","horizon/","https://hardmagic.com/horizon/","internal","ok","https://hardmagic.com/horizon/","","/horizon/","route-owner"
"/services/campaign-production/","a","href","Methods","methods/","https://hardmagic.com/methods/","internal","ok","https://hardmagic.com/methods/","","/methods/","route-owner"
"/services/campaign-production/","a","href","Editorial policy","editorial-policy/","https://hardmagic.com/editorial-policy/","internal","ok","https://hardmagic.com/editorial-policy/","","/editorial-policy/","route-owner"
"/services/campaign-production/","a","href","Creative direction","insights/creative-direction-after-model-abundance/","https://hardmagic.com/insights/creative-direction-after-model-abundance/","internal","ok","https://hardmagic.com/insights/creative-direction-after-model-abundance/","","/insights/creative-direction-after-model-abundance/","route-owner"
"/services/campaign-production/","a","href","Brand memory","insights/brand-memory-in-generative-systems/","https://hardmagic.com/insights/brand-memory-in-generative-systems/","internal","ok","https://hardmagic.com/insights/brand-memory-in-generative-systems/","","/insights/brand-memory-in-generative-systems/","route-owner"
"/services/campaign-production/","a","href","Human + agent loop","methods/human-agent-creative-loop/","https://hardmagic.com/methods/human-agent-creative-loop/","internal","ok","https://hardmagic.com/methods/human-agent-creative-loop/","","/methods/human-agent-creative-loop/","route-owner"
"/services/campaign-production/","a","href","Accessibility as editorial","methods/accessibility-as-editorial/","https://hardmagic.com/methods/accessibility-as-editorial/","internal","ok","https://hardmagic.com/methods/accessibility-as-editorial/","","/methods/accessibility-as-editorial/","route-owner"
"/services/campaign-production/","a","href","Hybrid inference","methods/hybrid-inference/","https://hardmagic.com/methods/hybrid-inference/","internal","ok","https://hardmagic.com/methods/hybrid-inference/","","/methods/hybrid-inference/","route-owner"
"/services/campaign-production/","a","href","Agent operations","insights/the-case-for-agent-readable-creative-operations/","https://hardmagic.com/insights/the-case-for-agent-readable-creative-operations/","internal","ok","https://hardmagic.com/insights/the-case-for-agent-readable-creative-operations/","","/insights/the-case-for-agent-readable-creative-operations/","route-owner"
"/services/campaign-production/","a","href","Provenance","insights/provenance-without-killing-creative-flow/","https://hardmagic.com/insights/provenance-without-killing-creative-flow/","internal","ok","https://hardmagic.com/insights/provenance-without-killing-creative-flow/","","/insights/provenance-without-killing-creative-flow/","route-owner"
"/services/campaign-production/","a","href","Static publishing","insights/static-websites-as-durable-media/","https://hardmagic.com/insights/static-websites-as-durable-media/","internal","ok","https://hardmagic.com/insights/static-websites-as-durable-media/","","/insights/static-websites-as-durable-media/","route-owner"
"/services/campaign-production/","a","href","Media control room","insights/what-a-modern-media-control-room-needs/","https://hardmagic.com/insights/what-a-modern-media-control-room-needs/","internal","ok","https://hardmagic.com/insights/what-a-modern-media-control-room-needs/","","/insights/what-a-modern-media-control-room-needs/","route-owner"
"/services/campaign-production/","a","href","Collection intelligence","methods/collection-to-intelligence/","https://hardmagic.com/methods/collection-to-intelligence/","internal","ok","https://hardmagic.com/methods/collection-to-intelligence/","","/methods/collection-to-intelligence/","route-owner"
"/services/campaign-production/","a","href","GenAI production","insights/from-prompting-to-production-systems/","https://hardmagic.com/insights/from-prompting-to-production-systems/","internal","ok","https://hardmagic.com/insights/from-prompting-to-production-systems/","","/insights/from-prompting-to-production-systems/","route-owner"
"/services/campaign-production/","a","href","90-day activation","methods/30-60-90-activation/","https://hardmagic.com/methods/30-60-90-activation/","internal","ok","https://hardmagic.com/methods/30-60-90-activation/","","/methods/30-60-90-activation/","route-owner"
"/services/campaign-production/","a","href","View all ideas →","insights/","https://hardmagic.com/insights/","internal","ok","https://hardmagic.com/insights/","","/insights/","route-owner"
"/services/campaign-production/","a","href","The product constellation One system from creative intent to verified delivery. Explore →","products/","https://hardmagic.com/products/","internal","ok","https://hardmagic.com/products/","","/products/","route-owner"
"/services/campaign-production/","a","href","WireMark Repository to canvas","products/wiremark/","https://hardmagic.com/products/wiremark/","internal","ok","https://hardmagic.com/products/wiremark/","","/products/wiremark/","route-owner"
"/services/campaign-production/","a","href","Canvas","products/wiremark/canvas/","https://hardmagic.com/products/wiremark/canvas/","internal","ok","https://hardmagic.com/products/wiremark/canvas/","","/products/wiremark/canvas/","route-owner"
"/services/campaign-production/","a","href","Source intelligence","products/wiremark/source-intelligence/","https://hardmagic.com/products/wiremark/source-intelligence/","internal","ok","https://hardmagic.com/products/wiremark/source-intelligence/","","/products/wiremark/source-intelligence/","route-owner"
"/services/campaign-production/","a","href","Agent handoff","products/wiremark/agent-handoff/","https://hardmagic.com/products/wiremark/agent-handoff/","internal","ok","https://hardmagic.com/products/wiremark/agent-handoff/","","/products/wiremark/agent-handoff/","route-owner"
"/services/campaign-production/","a","href","Privacy & provenance","products/wiremark/privacy-provenance/","https://hardmagic.com/products/wiremark/privacy-provenance/","internal","ok","https://hardmagic.com/products/wiremark/privacy-provenance/","","/products/wiremark/privacy-provenance/","route-owner"
"/services/campaign-production/","a","href","HardMagic Studio Image · motion · sound · form","products/studio/","https://hardmagic.com/products/studio/","internal","ok","https://hardmagic.com/products/studio/","","/products/studio/","route-owner"
"/services/campaign-production/","a","href","Image","products/studio/image/","https://hardmagic.com/products/studio/image/","internal","ok","https://hardmagic.com/products/studio/image/","","/products/studio/image/","route-owner"
"/services/campaign-production/","a","href","Video","products/studio/video/","https://hardmagic.com/products/studio/video/","internal","ok","https://hardmagic.com/products/studio/video/","","/products/studio/video/","route-owner"
"/services/campaign-production/","a","href","Audio","products/studio/audio/","https://hardmagic.com/products/studio/audio/","internal","ok","https://hardmagic.com/products/studio/audio/","","/products/studio/audio/","route-owner"
"/services/campaign-production/","a","href","Hybrid inference","products/studio/hybrid-inference/","https://hardmagic.com/products/studio/hybrid-inference/","internal","ok","https://hardmagic.com/products/studio/hybrid-inference/","","/products/studio/hybrid-inference/","route-owner"
"/services/campaign-production/","a","href","HardMagic Agent (CLI) The `hm` command","products/cli/","https://hardmagic.com/products/cli/","internal","ok","https://hardmagic.com/products/cli/","","/products/cli/","route-owner"
"/services/campaign-production/","a","href","Quickstart","products/cli/quickstart/","https://hardmagic.com/products/cli/quickstart/","internal","ok","https://hardmagic.com/products/cli/quickstart/","","/products/cli/quickstart/","route-owner"
"/services/campaign-production/","a","href","Automation","products/cli/automation/","https://hardmagic.com/products/cli/automation/","internal","ok","https://hardmagic.com/products/cli/automation/","","/products/cli/automation/","route-owner"
"/services/campaign-production/","a","href","Agent skills","products/cli/agent-skills/","https://hardmagic.com/products/cli/agent-skills/","internal","ok","https://hardmagic.com/products/cli/agent-skills/","","/products/cli/agent-skills/","route-owner"
"/services/campaign-production/","a","href","Security","products/cli/security/","https://hardmagic.com/products/cli/security/","internal","ok","https://hardmagic.com/products/cli/security/","","/products/cli/security/","route-owner"
"/services/campaign-production/","a","href","Photo Curator","products/photo-curator/","https://hardmagic.com/products/photo-curator/","internal","ok","https://hardmagic.com/products/photo-curator/","","/products/photo-curator/","route-owner"
"/services/campaign-production/","a","href","GPU Router","products/gpu-router/","https://hardmagic.com/products/gpu-router/","internal","ok","https://hardmagic.com/products/gpu-router/","","/products/gpu-router/","route-owner"
"/services/campaign-production/","a","href","Web Magic","products/web-magic/","https://hardmagic.com/products/web-magic/","internal","ok","https://hardmagic.com/products/web-magic/","","/products/web-magic/","route-owner"
"/services/campaign-production/","a","href","All products","products/","https://hardmagic.com/products/","internal","ok","https://hardmagic.com/products/","","/products/","route-owner"
"/services/campaign-production/","a","href","View all products →","products/","https://hardmagic.com/products/","internal","ok","https://hardmagic.com/products/","","/products/","route-owner"
"/services/campaign-production/","a","href","Independent agentic media company A privately owned Delaware corporation building for the long horizon. Explore →","company/","https://hardmagic.com/company/","internal","ok","https://hardmagic.com/company/","","/company/","route-owner"
"/services/campaign-production/","a","href","Corporation","company/","https://hardmagic.com/company/","internal","ok","https://hardmagic.com/company/","","/company/","route-owner"
"/services/campaign-production/","a","href","Continuity","company/history/","https://hardmagic.com/company/history/","internal","ok","https://hardmagic.com/company/history/","","/company/history/","route-owner"
"/services/campaign-production/","a","href","Founder","company/founder/","https://hardmagic.com/company/founder/","internal","ok","https://hardmagic.com/company/founder/","","/company/founder/","route-owner"
"/services/campaign-production/","a","href","Selected experience","company/selected-experience/","https://hardmagic.com/company/selected-experience/","internal","ok","https://hardmagic.com/company/selected-experience/","","/company/selected-experience/","route-owner"
"/services/campaign-production/","a","href","Principles","company/principles/","https://hardmagic.com/company/principles/","internal","ok","https://hardmagic.com/company/principles/","","/company/principles/","route-owner"
"/services/campaign-production/","a","href","Operating model","company/operating-model/","https://hardmagic.com/company/operating-model/","internal","ok","https://hardmagic.com/company/operating-model/","","/company/operating-model/","route-owner"
"/services/campaign-production/","a","href","Partners","company/partners/","https://hardmagic.com/company/partners/","internal","ok","https://hardmagic.com/company/partners/","","/company/partners/","route-owner"
"/services/campaign-production/","a","href","Careers","company/careers/","https://hardmagic.com/company/careers/","internal","ok","https://hardmagic.com/company/careers/","","/company/careers/","route-owner"
"/services/campaign-production/","a","href","Responsible AI","responsible-ai/","https://hardmagic.com/responsible-ai/","internal","ok","https://hardmagic.com/responsible-ai/","","/responsible-ai/","route-owner"
"/services/campaign-production/","a","href","Security","security/","https://hardmagic.com/security/","internal","ok","https://hardmagic.com/security/","","/security/","route-owner"
"/services/campaign-production/","a","href","Accessibility","accessibility/","https://hardmagic.com/accessibility/","internal","ok","https://hardmagic.com/accessibility/","","/accessibility/","route-owner"
"/services/campaign-production/","a","href","Privacy","privacy/","https://hardmagic.com/privacy/","internal","ok","https://hardmagic.com/privacy/","","/privacy/","route-owner"
"/services/campaign-production/","a","href","Advisory intake Route a consequential decision","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/services/campaign-production/","a","href","Creative direction","contact/creative-direction/","https://hardmagic.com/contact/creative-direction/","internal","ok","https://hardmagic.com/contact/creative-direction/","","/contact/creative-direction/","route-owner"
"/services/campaign-production/","a","href","GenAI","contact/genai/","https://hardmagic.com/contact/genai/","internal","ok","https://hardmagic.com/contact/genai/","","/contact/genai/","route-owner"
"/services/campaign-production/","a","href","Media management","contact/media-management/","https://hardmagic.com/contact/media-management/","internal","ok","https://hardmagic.com/contact/media-management/","","/contact/media-management/","route-owner"
"/services/campaign-production/","a","href","Start a conversation","contact/","https://hardmagic.com/contact/","internal","ok","https://hardmagic.com/contact/","","/contact/","route-owner"
"/services/campaign-production/","a","href","View all company →","company/","https://hardmagic.com/company/","internal","ok","https://hardmagic.com/company/","","/company/","route-owner"
"/services/campaign-production/","a","href","Enterprise advisory","contact/","https://hardmagic.com/contact/","internal","ok","https://hardmagic.com/contact/","","/contact/","route-owner"
"/services/campaign-production/","a","href","Plan a campaign","/engagements/product-launch-room/","https://hardmagic.com/engagements/product-launch-room/","internal","ok","https://hardmagic.com/engagements/product-launch-room/","","/engagements/product-launch-room/","route-owner"
"/services/campaign-production/","a","href","Explore Studio production ↗","/products/studio/","https://hardmagic.com/products/studio/","internal","ok","https://hardmagic.com/products/studio/","","/products/studio/","route-owner"
"/services/campaign-production/","img","src","A conceptual HardMagic editorial composition illustrating creative and technical systems.","/assets/creative-direction.BfW3Fp5r_Z1aGjP5.avif","https://hardmagic.com/assets/creative-direction.BfW3Fp5r_Z1aGjP5.avif","asset","asset-ok","https://hardmagic.com/assets/creative-direction.BfW3Fp5r_Z1aGjP5.avif","","/assets/creative-direction.BfW3Fp5r_Z1aGjP5.avif/","site-build"
"/services/campaign-production/","img","srcset","A conceptual HardMagic editorial composition illustrating creative and technical systems.","/assets/creative-direction.BfW3Fp5r_ZAiB8k.avif","https://hardmagic.com/assets/creative-direction.BfW3Fp5r_ZAiB8k.avif","asset","asset-ok","https://hardmagic.com/assets/creative-direction.BfW3Fp5r_ZAiB8k.avif","","/assets/creative-direction.BfW3Fp5r_ZAiB8k.avif/","site-build"
"/services/campaign-production/","img","srcset","A conceptual HardMagic editorial composition illustrating creative and technical systems.","/assets/creative-direction.BfW3Fp5r_14VBih.avif","https://hardmagic.com/assets/creative-direction.BfW3Fp5r_14VBih.avif","asset","asset-ok","https://hardmagic.com/assets/creative-direction.BfW3Fp5r_14VBih.avif","","/assets/creative-direction.BfW3Fp5r_14VBih.avif/","site-build"
"/services/campaign-production/","img","srcset","A conceptual HardMagic editorial composition illustrating creative and technical systems.","/assets/creative-direction.BfW3Fp5r_NCt8c.avif","https://hardmagic.com/assets/creative-direction.BfW3Fp5r_NCt8c.avif","asset","asset-ok","https://hardmagic.com/assets/creative-direction.BfW3Fp5r_NCt8c.avif","","/assets/creative-direction.BfW3Fp5r_NCt8c.avif/","site-build"
"/services/campaign-production/","a","href","Plan a campaign ↗","/engagements/product-launch-room/","https://hardmagic.com/engagements/product-launch-room/","internal","ok","https://hardmagic.com/engagements/product-launch-room/","","/engagements/product-launch-room/","route-owner"
"/services/campaign-production/","a","href","Read Horizon 2035","horizon/","https://hardmagic.com/horizon/","internal","ok","https://hardmagic.com/horizon/","","/horizon/","route-owner"
"/services/campaign-production/","a","href","01 products / studio /","products/studio/","https://hardmagic.com/products/studio/","internal","ok","https://hardmagic.com/products/studio/","","/products/studio/","route-owner"
"/services/campaign-production/","a","href","02 engagements / product launch room /","engagements/product-launch-room/","https://hardmagic.com/engagements/product-launch-room/","internal","ok","https://hardmagic.com/engagements/product-launch-room/","","/engagements/product-launch-room/","route-owner"
"/services/campaign-production/","a","href","Ready to move Plan a campaign Use the relevant intake or engagement route.","/engagements/product-launch-room/","https://hardmagic.com/engagements/product-launch-room/","internal","ok","https://hardmagic.com/engagements/product-launch-room/","","/engagements/product-launch-room/","route-owner"
"/services/campaign-production/","a","href","Still framing the question Explore Studio production Continue through a relevant brief, insight, method, or product.","/products/studio/","https://hardmagic.com/products/studio/","internal","ok","https://hardmagic.com/products/studio/","","/products/studio/","route-owner"
"/services/campaign-production/","a","href","HardMagic home","./","https://hardmagic.com/","internal","ok","https://hardmagic.com/","","/","route-owner"
"/services/campaign-production/","img","src","HardMagic","/assets/hardmagic-wordmark.3FJu5chC.svg","https://hardmagic.com/assets/hardmagic-wordmark.3FJu5chC.svg","asset","asset-ok","https://hardmagic.com/assets/hardmagic-wordmark.3FJu5chC.svg","","/assets/hardmagic-wordmark.3FJu5chC.svg/","site-build"
"/services/campaign-production/","a","href","Executive advisory","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/services/campaign-production/","a","href","Engagement models","engagements/","https://hardmagic.com/engagements/","internal","ok","https://hardmagic.com/engagements/","","/engagements/","route-owner"
"/services/campaign-production/","a","href","Transformation sprint","engagements/transformation-sprint/","https://hardmagic.com/engagements/transformation-sprint/","internal","ok","https://hardmagic.com/engagements/transformation-sprint/","","/engagements/transformation-sprint/","route-owner"
"/services/campaign-production/","a","href","Explore executive advisory","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/services/campaign-production/","a","href","Technical briefs","briefs/","https://hardmagic.com/briefs/","internal","ok","https://hardmagic.com/briefs/","","/briefs/","route-owner"
"/services/campaign-production/","a","href","Generative media operating system","briefs/generative-media-operating-system/","https://hardmagic.com/briefs/generative-media-operating-system/","internal","ok","https://hardmagic.com/briefs/generative-media-operating-system/","","/briefs/generative-media-operating-system/","route-owner"
"/services/campaign-production/","a","href","Intelligent media asset estate","briefs/intelligent-media-asset-estate/","https://hardmagic.com/briefs/intelligent-media-asset-estate/","internal","ok","https://hardmagic.com/briefs/intelligent-media-asset-estate/","","/briefs/intelligent-media-asset-estate/","route-owner"
"/services/campaign-production/","a","href","Latest insights","insights/","https://hardmagic.com/insights/","internal","ok","https://hardmagic.com/insights/","","/insights/","route-owner"
"/services/campaign-production/","a","href","Horizon 2035","horizon/","https://hardmagic.com/horizon/","internal","ok","https://hardmagic.com/horizon/","","/horizon/","route-owner"
"/services/campaign-production/","a","href","Methods","methods/","https://hardmagic.com/methods/","internal","ok","https://hardmagic.com/methods/","","/methods/","route-owner"
"/services/campaign-production/","a","href","WireMark","products/wiremark/","https://hardmagic.com/products/wiremark/","internal","ok","https://hardmagic.com/products/wiremark/","","/products/wiremark/","route-owner"
"/services/campaign-production/","a","href","HardMagic Studio","products/studio/","https://hardmagic.com/products/studio/","internal","ok","https://hardmagic.com/products/studio/","","/products/studio/","route-owner"
"/services/campaign-production/","a","href","HardMagic Agent (CLI)","products/cli/","https://hardmagic.com/products/cli/","internal","ok","https://hardmagic.com/products/cli/","","/products/cli/","route-owner"
